MRSTATEPSTL,DOB_MM,ptb_prop,ptb_prop2,n,year,state_name,Census_Region,MRSTATE,month_index
NA,11,0.082687338501292,8.27,2322,2016,Nevada,West,NV,71
NA,12,0.08888888888888889,8.89,2475,2016,Nevada,West,NV,72
NA,1,0.06371586650008924,6.37,16809,2016,New York,Northeast,NY,61
NA,2,0.069164265129683,6.92,15962,2016,New York,Northeast,NY,62
NA,3,0.06928104575163399,6.93,16830,2016,New York,Northeast,NY,63
NA,4,0.06915148609779483,6.92,16688,2016,New York,Northeast,NY,64
NA,5,0.06769759450171821,6.77,17460,2016,New York,Northeast,NY,65
NA,6,0.06965890758239225,6.97,17356,2016,New York,Northeast,NY,66
NA,7,0.065798947659928,6.58,18055,2016,New York,Northeast,NY,67
NA,8,0.06581274452007074,6.58,18659,2016,New York,Northeast,NY,68
NA,9,0.061902082160945414,6.19,17770,2016,New York,Northeast,NY,69
NA,10,0.06580473098330242,6.58,17248,2016,New York,Northeast,NY,70
NA,11,0.06829327359690017,6.83,16517,2016,New York,Northeast,NY,71
NA,12,0.07064382752510337,7.06,16930,2016,New York,Northeast,NY,72
NA,1,0.08413615928066795,8.41,9342,2016,Ohio,Midwest,OH,61
NA,2,0.08282241583306443,8.28,9297,2016,Ohio,Midwest,OH,62
NA,3,0.07988616729342413,7.99,9839,2016,Ohio,Midwest,OH,63
NA,4,0.08541147132169576,8.54,9624,2016,Ohio,Midwest,OH,64
NA,5,0.08506653523903401,8.51,10145,2016,Ohio,Midwest,OH,65
NA,6,0.0842024686632858,8.42,10451,2016,Ohio,Midwest,OH,66
NA,7,0.08476984277325252,8.48,10558,2016,Ohio,Midwest,OH,67
NA,8,0.07423307396476166,7.42,11181,2016,Ohio,Midwest,OH,68
NA,9,0.07654414550966275,7.65,10556,2016,Ohio,Midwest,OH,69
NA,10,0.08237509912767645,8.24,10088,2016,Ohio,Midwest,OH,70
NA,11,0.07523868825238689,7.52,9636,2016,Ohio,Midwest,OH,71
NA,12,0.08618276344731053,8.62,10002,2016,Ohio,Midwest,OH,72
NA,1,0.0804817957842869,8.05,3653,2016,Oklahoma,South,OK,61
NA,2,0.08566766385640467,8.57,3677,2016,Oklahoma,South,OK,62
NA,3,0.07177814029363784,7.18,3678,2016,Oklahoma,South,OK,63
NA,4,0.08763916642877534,8.76,3503,2016,Oklahoma,South,OK,64
NA,5,0.09376739009460211,9.38,3594,2016,Oklahoma,South,OK,65
NA,6,0.08220988633359767,8.22,3783,2016,Oklahoma,South,OK,66
NA,7,0.10067114093959731,10.07,3874,2016,Oklahoma,South,OK,67
NA,8,0.085693359375,8.57,4096,2016,Oklahoma,South,OK,68
NA,9,0.08455244235060749,8.46,4033,2016,Oklahoma,South,OK,69
NA,10,0.08515750133475708,8.52,3746,2016,Oklahoma,South,OK,70
NA,11,0.0908590308370044,9.09,3632,2016,Oklahoma,South,OK,71
NA,12,0.08573717948717949,8.57,3744,2016,Oklahoma,South,OK,72
NA,1,0.06480920654149,6.48,3302,2016,Oregon,West,OR,61
NA,2,0.059263880224578916,5.93,3206,2016,Oregon,West,OR,62
NA,3,0.05973513665821358,5.97,3549,2016,Oregon,West,OR,63
NA,4,0.0540621266427718,5.41,3348,2016,Oregon,West,OR,64
NA,5,0.058823529411764705,5.88,3485,2016,Oregon,West,OR,65
NA,6,0.06526806526806526,6.53,3432,2016,Oregon,West,OR,66
NA,7,0.05641025641025641,5.64,3705,2016,Oregon,West,OR,67
NA,8,0.05648021828103684,5.65,3665,2016,Oregon,West,OR,68
NA,9,0.056011315417256013,5.6,3535,2016,Oregon,West,OR,69
NA,10,0.05921052631578947,5.92,3344,2016,Oregon,West,OR,70
NA,11,0.06689483509645301,6.69,3214,2016,Oregon,West,OR,71
NA,12,0.055877862595419846,5.59,3275,2016,Oregon,West,OR,72
NA,1,0.07656558615080748,7.66,8607,2016,Pennsylvania,Northeast,PA,61
NA,2,0.07228338918142652,7.23,8356,2016,Pennsylvania,Northeast,PA,62
NA,3,0.07340856798509916,7.34,9127,2016,Pennsylvania,Northeast,PA,63
NA,4,0.0732196589769308,7.32,8973,2016,Pennsylvania,Northeast,PA,64
NA,5,0.06804637555531477,6.8,9229,2016,Pennsylvania,Northeast,PA,65
NA,6,0.06894280382039741,6.89,9109,2016,Pennsylvania,Northeast,PA,66
NA,7,0.06990559032566034,6.99,9427,2016,Pennsylvania,Northeast,PA,67
NA,8,0.06172336524750458,6.17,9818,2016,Pennsylvania,Northeast,PA,68
NA,9,0.06933107176932048,6.93,9433,2016,Pennsylvania,Northeast,PA,69
NA,10,0.07226107226107226,7.23,9009,2016,Pennsylvania,Northeast,PA,70
NA,11,0.06605419234794743,6.61,8599,2016,Pennsylvania,Northeast,PA,71
NA,12,0.0718835304822566,7.19,8792,2016,Pennsylvania,Northeast,PA,72
NA,1,0.08858218318695106,8.86,3985,2016,South Carolina,South,SC,61
NA,2,0.08795811518324607,8.8,3820,2016,South Carolina,South,SC,62
NA,3,0.08745341614906832,8.75,4025,2016,South Carolina,South,SC,63
NA,4,0.09137884144683166,9.14,3677,2016,South Carolina,South,SC,64
NA,5,0.08819748007199794,8.82,3889,2016,South Carolina,South,SC,65
NA,6,0.09465122011338427,9.47,4057,2016,South Carolina,South,SC,66
NA,7,0.09646146388754241,9.65,4126,2016,South Carolina,South,SC,67
NA,8,0.0897670169026953,8.98,4378,2016,South Carolina,South,SC,68
NA,9,0.08495030761949834,8.5,4226,2016,South Carolina,South,SC,69
NA,10,0.09193341869398207,9.19,3905,2016,South Carolina,South,SC,70
NA,11,0.08862629246676514,8.86,4062,2016,South Carolina,South,SC,71
NA,12,0.09334945586457073,9.33,4135,2016,South Carolina,South,SC,72
NA,1,0.0641025641025641,6.41,858,2016,South Dakota,Midwest,SD,61
NA,2,0.04956629491945477,4.96,807,2016,South Dakota,Midwest,SD,62
NA,3,0.07158590308370044,7.16,908,2016,South Dakota,Midwest,SD,63
NA,4,0.07542857142857143,7.54,875,2016,South Dakota,Midwest,SD,64
NA,5,0.06201550387596899,6.2,903,2016,South Dakota,Midwest,SD,65
NA,6,0.06961325966850829,6.96,905,2016,South Dakota,Midwest,SD,66
NA,7,0.08483563096500531,8.48,943,2016,South Dakota,Midwest,SD,67
NA,8,0.07263157894736842,7.26,950,2016,South Dakota,Midwest,SD,68
NA,9,0.0762970498474059,7.63,983,2016,South Dakota,Midwest,SD,69
NA,10,0.05102040816326531,5.1,882,2016,South Dakota,Midwest,SD,70
NA,11,0.08086560364464693,8.09,878,2016,South Dakota,Midwest,SD,71
NA,12,0.06469298245614036,6.47,912,2016,South Dakota,Midwest,SD,72
NA,1,0.08953083384552346,8.95,4881,2016,Tennessee,South,TN,61
NA,2,0.07442258340461934,7.44,4676,2016,Tennessee,South,TN,62
NA,3,0.08376442499005173,8.38,5026,2016,Tennessee,South,TN,63
NA,4,0.09062303335431089,9.06,4767,2016,Tennessee,South,TN,64
NA,5,0.08798328108672936,8.8,4785,2016,Tennessee,South,TN,65
NA,6,0.08340080971659919,8.34,4940,2016,Tennessee,South,TN,66
NA,7,0.08316831683168317,8.32,5050,2016,Tennessee,South,TN,67
NA,8,0.08006129094043286,8.01,5221,2016,Tennessee,South,TN,68
NA,9,0.07193535672053607,7.19,5074,2016,Tennessee,South,TN,69
NA,10,0.08085808580858085,8.09,4848,2016,Tennessee,South,TN,70
NA,11,0.08172555820507262,8.17,4613,2016,Tennessee,South,TN,71
NA,12,0.0901969087444421,9.02,4723,2016,Tennessee,South,TN,72
NA,1,0.08273106323835998,8.27,28780,2016,Texas,South,TX,61
NA,2,0.08316556242907866,8.32,27319,2016,Texas,South,TX,62
NA,3,0.08183234019501626,8.18,29536,2016,Texas,South,TX,63
NA,4,0.08306744017403916,8.31,27580,2016,Texas,South,TX,64
NA,5,0.08495471607149006,8.5,29039,2016,Texas,South,TX,65
NA,6,0.08608762490392007,8.61,29923,2016,Texas,South,TX,66
NA,7,0.08455029566467379,8.46,30609,2016,Texas,South,TX,67
NA,8,0.08522640646440006,8.52,32795,2016,Texas,South,TX,68
NA,9,0.07818878352069333,7.82,31846,2016,Texas,South,TX,69
NA,10,0.08490104659124253,8.49,30671,2016,Texas,South,TX,70
NA,11,0.08458408378360349,8.46,29982,2016,Texas,South,TX,71
NA,12,0.0849748810153358,8.5,30256,2016,Texas,South,TX,72
NA,1,0.07568736484399136,7.57,3237,2016,Utah,West,UT,61
NA,2,0.07032640949554896,7.03,3370,2016,Utah,West,UT,62
NA,3,0.06735751295336788,6.74,3860,2016,Utah,West,UT,63
NA,4,0.07142857142857142,7.14,3766,2016,Utah,West,UT,64
NA,5,0.07203281209946168,7.2,3901,2016,Utah,West,UT,65
NA,6,0.07210919392222509,7.21,3883,2016,Utah,West,UT,66
NA,7,0.07936507936507936,7.94,3843,2016,Utah,West,UT,67
NA,8,0.06786328989427096,6.79,4067,2016,Utah,West,UT,68
NA,9,0.06248338207923425,6.25,3761,2016,Utah,West,UT,69
NA,10,0.07228245760355852,7.23,3597,2016,Utah,West,UT,70
NA,11,0.06334030475052285,6.33,3347,2016,Utah,West,UT,71
NA,12,0.07914535058681914,7.91,3323,2016,Utah,West,UT,72
NA,1,0.07357226107226107,7.36,6864,2016,Virginia,South,VA,61
NA,2,0.07551050389305126,7.55,6807,2016,Virginia,South,VA,62
NA,3,0.06996381182147166,7,7461,2016,Virginia,South,VA,63
NA,4,0.07401663612011843,7.4,7093,2016,Virginia,South,VA,64
NA,5,0.07043771043771044,7.04,7425,2016,Virginia,South,VA,65
NA,6,0.07723855092276145,7.72,7315,2016,Virginia,South,VA,66
NA,7,0.07051021789146028,7.05,7389,2016,Virginia,South,VA,67
NA,8,0.07239761633067072,7.24,7887,2016,Virginia,South,VA,68
NA,9,0.07136047936810568,7.14,7343,2016,Virginia,South,VA,69
NA,10,0.07566638005159071,7.57,6978,2016,Virginia,South,VA,70
NA,11,0.07651006711409396,7.65,6705,2016,Virginia,South,VA,71
NA,12,0.08054755043227665,8.05,6940,2016,Virginia,South,VA,72
NA,1,0.06784660766961652,6.78,339,2016,Vermont,Northeast,VT,61
NA,2,0.05390835579514825,5.39,371,2016,Vermont,Northeast,VT,62
NA,3,0.06666666666666667,6.67,390,2016,Vermont,Northeast,VT,63
NA,4,0.0636604774535809,6.37,377,2016,Vermont,Northeast,VT,64
NA,5,0.035,3.5,400,2016,Vermont,Northeast,VT,65
NA,6,0.06855791962174941,6.86,423,2016,Vermont,Northeast,VT,66
NA,7,0.058004640371229696,5.8,431,2016,Vermont,Northeast,VT,67
NA,8,0.056179775280898875,5.62,445,2016,Vermont,Northeast,VT,68
NA,9,0.06842105263157895,6.84,380,2016,Vermont,Northeast,VT,69
NA,10,0.046753246753246755,4.68,385,2016,Vermont,Northeast,VT,70
NA,11,0.06442577030812324,6.44,357,2016,Vermont,Northeast,VT,71
NA,12,0.04644808743169399,4.64,366,2016,Vermont,Northeast,VT,72
NA,1,0.06299595141700405,6.3,6175,2016,Washington,West,WA,61
NA,2,0.056101694915254234,5.61,5900,2016,Washington,West,WA,62
NA,3,0.06277616943470973,6.28,6563,2016,Washington,West,WA,63
NA,4,0.06309047237790232,6.31,6245,2016,Washington,West,WA,64
NA,5,0.06420087204931589,6.42,6651,2016,Washington,West,WA,65
NA,6,0.06253722453841572,6.25,6716,2016,Washington,West,WA,66
NA,7,0.0629897974271773,6.3,6763,2016,Washington,West,WA,67
NA,8,0.06432488513413369,6.43,6747,2016,Washington,West,WA,68
NA,9,0.05510109584812471,5.51,6479,2016,Washington,West,WA,69
NA,10,0.06160527585652244,6.16,6217,2016,Washington,West,WA,70
NA,11,0.06330434782608696,6.33,5750,2016,Washington,West,WA,71
NA,12,0.0648353523289541,6.48,5861,2016,Washington,West,WA,72
NA,1,0.07495429616087751,7.5,4376,2016,Wisconsin,Midwest,WI,61
NA,2,0.07825880114176974,7.83,4204,2016,Wisconsin,Midwest,WI,62
NA,3,0.07132459970887918,7.13,4809,2016,Wisconsin,Midwest,WI,63
NA,4,0.07136465324384787,7.14,4470,2016,Wisconsin,Midwest,WI,64
NA,5,0.06649451258876694,6.65,4647,2016,Wisconsin,Midwest,WI,65
NA,6,0.0708040093836639,7.08,4689,2016,Wisconsin,Midwest,WI,66
NA,7,0.06634270019015423,6.63,4733,2016,Wisconsin,Midwest,WI,67
NA,8,0.06788879935535858,6.79,4964,2016,Wisconsin,Midwest,WI,68
NA,9,0.06721623335447051,6.72,4731,2016,Wisconsin,Midwest,WI,69
NA,10,0.06770037126010046,6.77,4579,2016,Wisconsin,Midwest,WI,70
NA,11,0.07274881516587678,7.27,4220,2016,Wisconsin,Midwest,WI,71
NA,12,0.07094829584975655,7.09,4313,2016,Wisconsin,Midwest,WI,72
NA,1,0.05078125,5.08,512,2016,Wyoming,West,WY,61
NA,2,0.05274725274725275,5.27,455,2016,Wyoming,West,WY,62
NA,3,0.05273069679849341,5.27,531,2016,Wyoming,West,WY,63
NA,4,0.05609284332688588,5.61,517,2016,Wyoming,West,WY,64
NA,5,0.05747126436781609,5.75,522,2016,Wyoming,West,WY,65
NA,6,0.05190311418685121,5.19,578,2016,Wyoming,West,WY,66
NA,7,0.07251908396946564,7.25,524,2016,Wyoming,West,WY,67
NA,8,0.0531496062992126,5.31,508,2016,Wyoming,West,WY,68
NA,9,0.06692913385826772,6.69,508,2016,Wyoming,West,WY,69
NA,10,0.05263157894736842,5.26,475,2016,Wyoming,West,WY,70
NA,11,0.052752293577981654,5.28,436,2016,Wyoming,West,WY,71
NA,12,0.06751054852320675,6.75,474,2016,Wyoming,West,WY,72
NA,1,0.07633587786259542,7.63,655,2017,Alaska,West,AK,73
NA,2,0.0491283676703645,4.91,631,2017,Alaska,West,AK,74
NA,3,0.07932379713914174,7.93,769,2017,Alaska,West,AK,75
NA,4,0.06385869565217392,6.39,736,2017,Alaska,West,AK,76
NA,5,0.06274509803921569,6.27,765,2017,Alaska,West,AK,77
NA,6,0.07936507936507936,7.94,756,2017,Alaska,West,AK,78
NA,7,0.07792207792207792,7.79,770,2017,Alaska,West,AK,79
NA,8,0.05569948186528497,5.57,772,2017,Alaska,West,AK,80
NA,9,0.0731070496083551,7.31,766,2017,Alaska,West,AK,81
NA,10,0.05737704918032787,5.74,732,2017,Alaska,West,AK,82
NA,11,0.07327586206896551,7.33,696,2017,Alaska,West,AK,83
NA,12,0.0824891461649783,8.25,691,2017,Alaska,West,AK,84
NA,1,0.07334861429464472,7.33,33593,2017,California,West,CA,73
NA,2,0.0700061923540723,7,30683,2017,California,West,CA,74
NA,3,0.06908436984864379,6.91,33365,2017,California,West,CA,75
NA,4,0.0695764772763162,6.96,31663,2017,California,West,CA,76
NA,5,0.07174706120794487,7.17,34538,2017,California,West,CA,77
NA,6,0.06907414969955078,6.91,34282,2017,California,West,CA,78
NA,7,0.0719247143177235,7.19,35704,2017,California,West,CA,79
NA,8,0.06872630475114948,6.87,37191,2017,California,West,CA,80
NA,9,0.06413255897167708,6.41,36331,2017,California,West,CA,81
NA,10,0.06877726185450964,6.88,35535,2017,California,West,CA,82
NA,11,0.06635503028164873,6.64,34014,2017,California,West,CA,83
NA,12,0.07116968698517298,7.12,33385,2017,California,West,CA,84
NA,1,0.07160948653004835,7.16,4343,2017,Colorado,West,CO,73
NA,2,0.06989908934285011,6.99,4063,2017,Colorado,West,CO,74
NA,3,0.06365159128978225,6.37,4776,2017,Colorado,West,CO,75
NA,4,0.06484340538156154,6.48,4534,2017,Colorado,West,CO,76
NA,5,0.067280163599182,6.73,4890,2017,Colorado,West,CO,77
NA,6,0.0712,7.12,5000,2017,Colorado,West,CO,78
NA,7,0.06498486377396569,6.5,4955,2017,Colorado,West,CO,79
NA,8,0.06740054074932407,6.74,5178,2017,Colorado,West,CO,80
NA,9,0.06061224489795918,6.06,4900,2017,Colorado,West,CO,81
NA,10,0.06536485097636177,6.54,4865,2017,Colorado,West,CO,82
NA,11,0.06323236789741322,6.32,4523,2017,Colorado,West,CO,83
NA,12,0.06511729883797412,6.51,4561,2017,Colorado,West,CO,84
NA,1,0.09497964721845319,9.5,737,2017,Delaware,South,DE,73
NA,2,0.08853410740203194,8.85,689,2017,Delaware,South,DE,74
NA,3,0.06717363751584284,6.72,789,2017,Delaware,South,DE,75
NA,4,0.07901907356948229,7.9,734,2017,Delaware,South,DE,76
NA,5,0.0779874213836478,7.8,795,2017,Delaware,South,DE,77
NA,6,0.08869987849331713,8.87,823,2017,Delaware,South,DE,78
NA,7,0.0874384236453202,8.74,812,2017,Delaware,South,DE,79
NA,8,0.06463414634146342,6.46,820,2017,Delaware,South,DE,80
NA,9,0.08118081180811808,8.12,813,2017,Delaware,South,DE,81
NA,10,0.07738095238095238,7.74,840,2017,Delaware,South,DE,82
NA,11,0.09053497942386832,9.05,729,2017,Delaware,South,DE,83
NA,12,0.0703125,7.03,768,2017,Delaware,South,DE,84
NA,1,0.07721602101116218,7.72,15230,2017,Florida,South,FL,73
NA,2,0.07590759075907591,7.59,13938,2017,Florida,South,FL,74
NA,3,0.07538461538461538,7.54,14950,2017,Florida,South,FL,75
NA,4,0.08032274478447336,8.03,13757,2017,Florida,South,FL,76
NA,5,0.08003884033846581,8,14418,2017,Florida,South,FL,77
NA,6,0.08078127126718389,8.08,14694,2017,Florida,South,FL,78
NA,7,0.08363425328862523,8.36,15508,2017,Florida,South,FL,79
NA,8,0.07785611854684513,7.79,16736,2017,Florida,South,FL,80
NA,9,0.0737836621890867,7.38,15559,2017,Florida,South,FL,81
NA,10,0.0785108505861811,7.85,16036,2017,Florida,South,FL,82
NA,11,0.07306254356504657,7.31,15781,2017,Florida,South,FL,83
NA,12,0.07688015376030752,7.69,16129,2017,Florida,South,FL,84
NA,1,0.09737265415549598,9.74,9325,2017,Georgia,South,GA,73
NA,2,0.08925276752767528,8.93,8672,2017,Georgia,South,GA,74
NA,3,0.08705309921726254,8.71,9454,2017,Georgia,South,GA,75
NA,4,0.09393369386315542,9.39,8506,2017,Georgia,South,GA,76
NA,5,0.09561195956119596,9.56,9298,2017,Georgia,South,GA,77
NA,6,0.09334775554353705,9.33,9245,2017,Georgia,South,GA,78
NA,7,0.09276777540433323,9.28,9831,2017,Georgia,South,GA,79
NA,8,0.08726459071415253,8.73,10726,2017,Georgia,South,GA,80
NA,9,0.0850069596341221,8.5,10058,2017,Georgia,South,GA,81
NA,10,0.09455527847049044,9.46,9624,2017,Georgia,South,GA,82
NA,11,0.08803080543373623,8.8,9349,2017,Georgia,South,GA,83
NA,12,0.09764096054162699,9.76,9453,2017,Georgia,South,GA,84
NA,1,0.05405405405405406,5.41,1554,2017,Idaho,West,ID,73
NA,2,0.061224489795918366,6.12,1470,2017,Idaho,West,ID,74
NA,3,0.06264501160092807,6.26,1724,2017,Idaho,West,ID,75
NA,4,0.056957928802589,5.7,1545,2017,Idaho,West,ID,76
NA,5,0.06301050175029171,6.3,1714,2017,Idaho,West,ID,77
NA,6,0.07386363636363637,7.39,1760,2017,Idaho,West,ID,78
NA,7,0.06840579710144927,6.84,1725,2017,Idaho,West,ID,79
NA,8,0.06705202312138728,6.71,1730,2017,Idaho,West,ID,80
NA,9,0.0631768953068592,6.32,1662,2017,Idaho,West,ID,81
NA,10,0.06738223017292785,6.74,1677,2017,Idaho,West,ID,82
NA,11,0.06588881262868909,6.59,1457,2017,Idaho,West,ID,83
NA,12,0.06534653465346535,6.53,1515,2017,Idaho,West,ID,84
NA,1,0.08267595533244544,8.27,9761,2017,Illinois,Midwest,IL,73
NA,2,0.07980077476480354,7.98,9035,2017,Illinois,Midwest,IL,74
NA,3,0.0786898342320751,7.87,10014,2017,Illinois,Midwest,IL,75
NA,4,0.0761865112406328,7.62,9608,2017,Illinois,Midwest,IL,76
NA,5,0.07424549223797126,7.42,10371,2017,Illinois,Midwest,IL,77
NA,6,0.07894994612596729,7.89,10209,2017,Illinois,Midwest,IL,78
NA,7,0.07689386747674198,7.69,10534,2017,Illinois,Midwest,IL,79
NA,8,0.07129947587204048,7.13,11066,2017,Illinois,Midwest,IL,80
NA,9,0.07359599267893266,7.36,10381,2017,Illinois,Midwest,IL,81
NA,10,0.07332232689132757,7.33,10297,2017,Illinois,Midwest,IL,82
NA,11,0.07747653806047966,7.75,9590,2017,Illinois,Midwest,IL,83
NA,12,0.07832211942809084,7.83,9512,2017,Illinois,Midwest,IL,84
NA,1,0.07238095238095238,7.24,2625,2017,Kansas,Midwest,KS,73
NA,2,0.06289573659772056,6.29,2369,2017,Kansas,Midwest,KS,74
NA,3,0.07029560201874549,7.03,2774,2017,Kansas,Midwest,KS,75
NA,4,0.08466640655481857,8.47,2563,2017,Kansas,Midwest,KS,76
NA,5,0.06796460176991151,6.8,2825,2017,Kansas,Midwest,KS,77
NA,6,0.07779401022644265,7.78,2738,2017,Kansas,Midwest,KS,78
NA,7,0.07665383269163459,7.67,2857,2017,Kansas,Midwest,KS,79
NA,8,0.07406219942289195,7.41,3119,2017,Kansas,Midwest,KS,80
NA,9,0.07681365576102418,7.68,2812,2017,Kansas,Midwest,KS,81
NA,10,0.07753050969131371,7.75,2786,2017,Kansas,Midwest,KS,82
NA,11,0.08522946394138065,8.52,2593,2017,Kansas,Midwest,KS,83
NA,12,0.08361839604713037,8.36,2631,2017,Kansas,Midwest,KS,84
NA,1,0.10188336737009303,10.19,4407,2017,Louisiana,South,LA,73
NA,2,0.10163763971926176,10.16,3847,2017,Louisiana,South,LA,74
NA,3,0.10237319683573755,10.24,4298,2017,Louisiana,South,LA,75
NA,4,0.10610144572408724,10.61,4081,2017,Louisiana,South,LA,76
NA,5,0.0993006993006993,9.93,4290,2017,Louisiana,South,LA,77
NA,6,0.09921731123388582,9.92,4344,2017,Louisiana,South,LA,78
NA,7,0.10769566165249618,10.77,4587,2017,Louisiana,South,LA,79
NA,8,0.10761205564142194,10.76,5176,2017,Louisiana,South,LA,80
NA,9,0.10117302052785923,10.12,4774,2017,Louisiana,South,LA,81
NA,10,0.10059827165964991,10.06,4513,2017,Louisiana,South,LA,82
NA,11,0.09769094138543517,9.77,4504,2017,Louisiana,South,LA,83
NA,12,0.10793650793650794,10.79,4410,2017,Louisiana,South,LA,84
NA,1,0.07394510446538304,7.39,4882,2017,Massachusetts,Northeast,MA,73
NA,2,0.06631762652705062,6.63,4584,2017,Massachusetts,Northeast,MA,74
NA,3,0.06462781304096941,6.46,5199,2017,Massachusetts,Northeast,MA,75
NA,4,0.06751054852320675,6.75,4977,2017,Massachusetts,Northeast,MA,76
NA,5,0.06893924966673015,6.89,5251,2017,Massachusetts,Northeast,MA,77
NA,6,0.06654377880184331,6.65,5425,2017,Massachusetts,Northeast,MA,78
NA,7,0.06465201465201466,6.47,5460,2017,Massachusetts,Northeast,MA,79
NA,8,0.06881797111784632,6.88,5609,2017,Massachusetts,Northeast,MA,80
NA,9,0.0698731300889983,6.99,5281,2017,Massachusetts,Northeast,MA,81
NA,10,0.061915450804339696,6.19,5346,2017,Massachusetts,Northeast,MA,82
NA,11,0.06700201207243461,6.7,4970,2017,Massachusetts,Northeast,MA,83
NA,12,0.06747967479674796,6.75,4920,2017,Massachusetts,Northeast,MA,84
NA,1,0.08205470313542361,8.21,4497,2017,Maryland,South,MD,73
NA,2,0.07733593559404733,7.73,4099,2017,Maryland,South,MD,74
NA,3,0.08524089819053848,8.52,4587,2017,Maryland,South,MD,75
NA,4,0.08206896551724138,8.21,4350,2017,Maryland,South,MD,76
NA,5,0.08518753973299428,8.52,4719,2017,Maryland,South,MD,77
NA,6,0.07459256163811116,7.46,4786,2017,Maryland,South,MD,78
NA,7,0.08606723369785338,8.61,4938,2017,Maryland,South,MD,79
NA,8,0.08439702800533434,8.44,5249,2017,Maryland,South,MD,80
NA,9,0.08114357788522178,8.11,4757,2017,Maryland,South,MD,81
NA,10,0.08496074088987317,8.5,4967,2017,Maryland,South,MD,82
NA,11,0.07797270955165692,7.8,4617,2017,Maryland,South,MD,83
NA,12,0.08216820821682082,8.22,4649,2017,Maryland,South,MD,84
NA,1,0.07564264643910662,7.56,4746,2017,Minnesota,Midwest,MN,73
NA,2,0.06506238859180036,6.51,4488,2017,Minnesota,Midwest,MN,74
NA,3,0.06574257425742575,6.57,5050,2017,Minnesota,Midwest,MN,75
NA,4,0.06727642276422764,6.73,4920,2017,Minnesota,Midwest,MN,76
NA,5,0.06646971935007386,6.65,5416,2017,Minnesota,Midwest,MN,77
NA,6,0.05995067349649023,6,5271,2017,Minnesota,Midwest,MN,78
NA,7,0.06128348429369821,6.13,5189,2017,Minnesota,Midwest,MN,79
NA,8,0.06751994064181042,6.75,5391,2017,Minnesota,Midwest,MN,80
NA,9,0.0657765560573336,6.58,5093,2017,Minnesota,Midwest,MN,81
NA,10,0.07103064066852367,7.1,5026,2017,Minnesota,Midwest,MN,82
NA,11,0.06152876942461151,6.15,4762,2017,Minnesota,Midwest,MN,83
NA,12,0.07178631051752922,7.18,4792,2017,Minnesota,Midwest,MN,84
NA,1,0.08639127699727406,8.64,4769,2017,Missouri,Midwest,MO,73
NA,2,0.07857142857142857,7.86,4480,2017,Missouri,Midwest,MO,74
NA,3,0.08024316109422493,8.02,4935,2017,Missouri,Midwest,MO,75
NA,4,0.08037464604661294,8.04,4591,2017,Missouri,Midwest,MO,76
NA,5,0.08192146701215866,8.19,5017,2017,Missouri,Midwest,MO,77
NA,6,0.07880597014925374,7.88,5025,2017,Missouri,Midwest,MO,78
NA,7,0.07561878776067044,7.56,5131,2017,Missouri,Midwest,MO,79
NA,8,0.07738317757009346,7.74,5350,2017,Missouri,Midwest,MO,80
NA,9,0.07574009996155324,7.57,5202,2017,Missouri,Midwest,MO,81
NA,10,0.07520284979220265,7.52,5053,2017,Missouri,Midwest,MO,82
NA,11,0.08142178135978508,8.14,4839,2017,Missouri,Midwest,MO,83
NA,12,0.08483181722022425,8.48,4727,2017,Missouri,Midwest,MO,84
NA,1,0.10856935366739288,10.86,2754,2017,Mississippi,South,MS,73
NA,2,0.11415711947626841,11.42,2444,2017,Mississippi,South,MS,74
NA,3,0.11081288343558282,11.08,2608,2017,Mississippi,South,MS,75
NA,4,0.10335689045936396,10.34,2264,2017,Mississippi,South,MS,76
NA,5,0.11796042617960426,11.8,2628,2017,Mississippi,South,MS,77
NA,6,0.10883579825559347,10.88,2637,2017,Mississippi,South,MS,78
NA,7,0.1166726683471372,11.67,2777,2017,Mississippi,South,MS,79
NA,8,0.1107107762856207,11.07,3053,2017,Mississippi,South,MS,80
NA,9,0.11176470588235295,11.18,2890,2017,Mississippi,South,MS,81
NA,10,0.10921004732435384,10.92,2747,2017,Mississippi,South,MS,82
NA,11,0.11229946524064172,11.23,2805,2017,Mississippi,South,MS,83
NA,12,0.10647639956092206,10.65,2733,2017,Mississippi,South,MS,84
NA,1,0.07818882016571362,7.82,8569,2017,North Carolina,South,NC,73
NA,2,0.08489262840637951,8.49,7963,2017,North Carolina,South,NC,74
NA,3,0.08185415488976823,8.19,8845,2017,North Carolina,South,NC,75
NA,4,0.08005427408412483,8.01,8107,2017,North Carolina,South,NC,76
NA,5,0.08637302133516862,8.64,8718,2017,North Carolina,South,NC,77
NA,6,0.08671297333632086,8.67,8926,2017,North Carolina,South,NC,78
NA,7,0.08386469253215173,8.39,9253,2017,North Carolina,South,NC,79
NA,8,0.08117012779552715,8.12,10016,2017,North Carolina,South,NC,80
NA,9,0.08267922553636839,8.27,9555,2017,North Carolina,South,NC,81
NA,10,0.083815344319546,8.38,9163,2017,North Carolina,South,NC,82
NA,11,0.08397961444715267,8.4,9026,2017,North Carolina,South,NC,83
NA,12,0.0845305713331106,8.45,8979,2017,North Carolina,South,NC,84
NA,1,0.05865921787709497,5.87,716,2017,North Dakota,Midwest,ND,73
NA,2,0.053314121037463975,5.33,694,2017,North Dakota,Midwest,ND,74
